"","FPKM.SRR945391"
"ENSMUSG00000024533",5.88770706167911
"ENSMUSG00000024534",1.29028447058824
"ENSMUSG00000024535",3.06696614413681
"ENSMUSG00000024537",4.52525005696203
"ENSMUSG00000024538",56.988853
"ENSMUSG00000024539",5.77646589632
"ENSMUSG00000024542",0.947524213953861
"ENSMUSG00000024544",2.89060487842115
"ENSMUSG00000024546",0
"ENSMUSG00000024548",2.221623
"ENSMUSG00000024552",8.07636077625217
"ENSMUSG00000024553",0
"ENSMUSG00000024556",0.989646136514065
"ENSMUSG00000024558",5.78990330555556
"ENSMUSG00000024560",8.30378875515924
"ENSMUSG00000024561",7.230511098165
"ENSMUSG00000024563",3.77329924701059
"ENSMUSG00000024565",1.19596492434167
"ENSMUSG00000024566",3.18837589415721
"ENSMUSG00000024570",10.186982140826
"ENSMUSG00000024571",11.4799290874797
"ENSMUSG00000024575",0.164628753412969
"ENSMUSG00000024576",15.4887423187964
"ENSMUSG00000024578",0
"ENSMUSG00000024579",1.26392865822306
"ENSMUSG00000024580",11.9530005770084
"ENSMUSG00000024581",3.83041828339939
"ENSMUSG00000024583",8.94834006913084
"ENSMUSG00000024587",20.246000841791
"ENSMUSG00000024588",11.1830838566267
"ENSMUSG00000024589",6.65457569046392
"ENSMUSG00000024590",2.00926961377448
"ENSMUSG00000024592",3.15345895453139
"ENSMUSG00000024593",0
"ENSMUSG00000024594",2.61978090719586
"ENSMUSG00000024597",4.13758416483516
"ENSMUSG00000024598",0
"ENSMUSG00000024600",0
"ENSMUSG00000024601",25.384674
"ENSMUSG00000024603",4.59006694909844
"ENSMUSG00000024604",4.6226225638816
"ENSMUSG00000024608",72.8136018567252
"ENSMUSG00000024610",104.185897630733
"ENSMUSG00000024613",1.88024677554121
"ENSMUSG00000024614",3.56928504278667
"ENSMUSG00000024617",0.458481667782987
"ENSMUSG00000024619",0
"ENSMUSG00000024620",7.83348748630887
"ENSMUSG00000024621",15.4666026795982
"ENSMUSG00000024622",2.62788917082375
"ENSMUSG00000024639",12.032582185287
"ENSMUSG00000024640",21.584804806535
"ENSMUSG00000024642",3.50743596282006
"ENSMUSG00000024644",53.6816882659449
"ENSMUSG00000024645",4.66622726706072
"ENSMUSG00000024646",95.9341728695232
"ENSMUSG00000024647",0
"ENSMUSG00000024650",83.803894
"ENSMUSG00000024653",0
"ENSMUSG00000024654",5.58261266930417
"ENSMUSG00000024658",0
"ENSMUSG00000024659",3.36292120645826
"ENSMUSG00000024660",0.385731747516747
"ENSMUSG00000024661",633.551058762756
"ENSMUSG00000024663",3.16124281203742
"ENSMUSG00000024664",32.0338852642405
"ENSMUSG00000024665",57.1276071241275
"ENSMUSG00000024666",1.983023775
"ENSMUSG00000024667",0.895052572996038
"ENSMUSG00000024668",3.27975113300903
"ENSMUSG00000024669",0.260171611607143
"ENSMUSG00000024670",0.0170752006777108
"ENSMUSG00000024672",0.306070109813609
"ENSMUSG00000024673",0.461280940682075
"ENSMUSG00000024675",0
"ENSMUSG00000024677",0.580594960981048
"ENSMUSG00000024678",0.561264
"ENSMUSG00000024679",0
"ENSMUSG00000024680",0.113413978314966
"ENSMUSG00000024681",0
"ENSMUSG00000024682",0
"ENSMUSG00000024683",6.19880115556958
"ENSMUSG00000024687",21.8636
"ENSMUSG00000024691",0.439594048
"ENSMUSG00000024694",76.2597167010946
"ENSMUSG00000024695",13.2871482937488
"ENSMUSG00000024696",0.647398345810056
"ENSMUSG00000024697",0.131843348864298
"ENSMUSG00000024712",45.328373151748
"ENSMUSG00000024713",4.37851307330242
"ENSMUSG00000024725",12.8994693240704
"ENSMUSG00000024726",1.87246992094862
"ENSMUSG00000024727",4.24503504961783
"ENSMUSG00000024728",0
"ENSMUSG00000024729",0
"ENSMUSG00000024730",0
"ENSMUSG00000024731",0
"ENSMUSG00000024732",1.17424661395913
"ENSMUSG00000024734",0
"ENSMUSG00000024735",8.75862724580929
"ENSMUSG00000024736",0.77827557937555
"ENSMUSG00000024737",0.396360945183027
"ENSMUSG00000024738",0
"ENSMUSG00000024740",56.468999928538
"ENSMUSG00000024742",2.66061222584641
"ENSMUSG00000024743",0.847004076399092
"ENSMUSG00000024747",9.809504
"ENSMUSG00000024749",0
"ENSMUSG00000024750",6.07117461882616
"ENSMUSG00000024754",4.4422148415493
"ENSMUSG00000024757",30.5576986427914
"ENSMUSG00000024758",64.443136982278
"ENSMUSG00000024759",12.1899227632439
"ENSMUSG00000024761",22.767145
"ENSMUSG00000024764",3.77914542611874
"ENSMUSG00000024766",1.49829724106251
"ENSMUSG00000024767",22.2867726876228
"ENSMUSG00000024768",0
"ENSMUSG00000024769",8.91516292834891
"ENSMUSG00000024770",0
"ENSMUSG00000024771",0
"ENSMUSG00000024772",13.3324123082321
"ENSMUSG00000024773",3.12432219719225
"ENSMUSG00000024774",0
"ENSMUSG00000024776",0
"ENSMUSG00000024777",3.07866997153025
"ENSMUSG00000024778",4.67270494762367
"ENSMUSG00000024780",6.15214514671688
"ENSMUSG00000024781",29.7926540466077
"ENSMUSG00000024782",81.1512480413462
"ENSMUSG00000024784",0
"ENSMUSG00000024785",9.93222208364214
"ENSMUSG00000024786",0
"ENSMUSG00000024787",5.41518174705626
"ENSMUSG00000024789",10.2969471240557
"ENSMUSG00000024790",4.071859
"ENSMUSG00000024791",0
"ENSMUSG00000024792",8.86765971657458
"ENSMUSG00000024793",0.242104062801932
"ENSMUSG00000024795",0.316314639643524
"ENSMUSG00000024797",4.85302590066372
"ENSMUSG00000024798",0
"ENSMUSG00000024799",2.0403418691801
"ENSMUSG00000024800",0.884093745632927
"ENSMUSG00000024803",0
"ENSMUSG00000024805",1.92281064652783
"ENSMUSG00000024806",0
"ENSMUSG00000024807",10.5033965653427
"ENSMUSG00000024810",7.5419186957727
"ENSMUSG00000024811",12.074606314434
"ENSMUSG00000024812",7.05902030650105
"ENSMUSG00000024815",0
"ENSMUSG00000024816",5.65963302597403
"ENSMUSG00000024817",2.89856638358556
"ENSMUSG00000024818",8.10121284576394
"ENSMUSG00000024824",0
"ENSMUSG00000024826",6.43283537271189
"ENSMUSG00000024827",106.490823283697
"ENSMUSG00000024829",5.17600735156638
"ENSMUSG00000024830",0.164121898587188
"ENSMUSG00000024831",0.715304302739956
"ENSMUSG00000024833",0.960617167470461
"ENSMUSG00000024835",8.73432929806492
"ENSMUSG00000024837",0
"ENSMUSG00000024841",7.20172587320917
"ENSMUSG00000024842",0
"ENSMUSG00000024843",4.25097859306387
"ENSMUSG00000024844",14.9093731925134
"ENSMUSG00000024845",4.63476200760704
"ENSMUSG00000024846",0
"ENSMUSG00000024847",6.18741361125063
"ENSMUSG00000024851",0.923197218634424
"ENSMUSG00000024853",20.1563850803283
"ENSMUSG00000024854",6.30581595618557
"ENSMUSG00000024855",2.18948758984569
"ENSMUSG00000024856",5.75202228484108
"ENSMUSG00000024857",0
"ENSMUSG00000024858",11.1843756327078
"ENSMUSG00000024862",6.57903359385583
"ENSMUSG00000024863",0
"ENSMUSG00000024866",124.450747478708
"ENSMUSG00000024867",0.666252046096654
"ENSMUSG00000024868",0
"ENSMUSG00000024869",2.336607
"ENSMUSG00000024870",57.0857151038732
"ENSMUSG00000024871",0
"ENSMUSG00000024873",0
"ENSMUSG00000024875",18.3394682318687
"ENSMUSG00000024878",0.957472399519066
"ENSMUSG00000024883",0.38886301120332
"ENSMUSG00000024885",4.85791474682307
"ENSMUSG00000024887",5.6512336450421
"ENSMUSG00000024889",5.49562959337494
"ENSMUSG00000024891",1.56388838170974
"ENSMUSG00000024892",95.2794264725436
"ENSMUSG00000024896",21.0826783668661
"ENSMUSG00000024897",0.432369170660857
"ENSMUSG00000024899",111.341513818866
"ENSMUSG00000024900",93.2858314148129
"ENSMUSG00000024901",1.30375393898305
"ENSMUSG00000024902",5.63440667698978
"ENSMUSG00000024903",0
"ENSMUSG00000024905",0
"ENSMUSG00000024906",1.52726410456967
"ENSMUSG00000024907",0
"ENSMUSG00000024908",13.0920193596716
"ENSMUSG00000024909",2.89657915760296
"ENSMUSG00000024910",0.241171783783784
"ENSMUSG00000024911",3.36586086474716
"ENSMUSG00000024912",0
"ENSMUSG00000024913",7.30425049116862
"ENSMUSG00000024914",15.9985703239518
"ENSMUSG00000024921",6.37700612888079
"ENSMUSG00000024922",4.19398288761468
"ENSMUSG00000024924",5.50824522387763
"ENSMUSG00000024925",3.76731023906706
"ENSMUSG00000024926",7.56362152807067
"ENSMUSG00000024927",12.9339564202474
"ENSMUSG00000024935",39.0074719306043
"ENSMUSG00000024936",0
"ENSMUSG00000024937",1.83046260999426
"ENSMUSG00000024939",13.8271235583127
"ENSMUSG00000024940",4.95641775068916
"ENSMUSG00000024941",16.3165706372222
"ENSMUSG00000024942",8.09280688995215
"ENSMUSG00000024943",3.45988403285209
"ENSMUSG00000024944",8.37225586197917
"ENSMUSG00000024947",3.95707529856584
"ENSMUSG00000024948",3.81359688713556
"ENSMUSG00000024949",9.37136066285622
"ENSMUSG00000024952",3.9825189596662
"ENSMUSG00000024953",242.34338215194
"ENSMUSG00000024955",17.1030908180989
"ENSMUSG00000024957",0.627049100111982
"ENSMUSG00000024958",4.64380596760895
"ENSMUSG00000024959",5.652817089914
"ENSMUSG00000024960",5.85141241221264
"ENSMUSG00000024962",25.3454296903427
"ENSMUSG00000024963",11.8853062209677
"ENSMUSG00000024965",0.695456418395574
"ENSMUSG00000024966",22.239229
"ENSMUSG00000024968",0.361869791574279
"ENSMUSG00000024969",6.76196694736842
"ENSMUSG00000024970",2.64194458619771
"ENSMUSG00000024972",0
"ENSMUSG00000024973",0
"ENSMUSG00000024974",7.81802117217109
"ENSMUSG00000024975",9.10946323189793
"ENSMUSG00000024976",8.2753785777021
"ENSMUSG00000024978",24.2524663421369
"ENSMUSG00000024979",0
"ENSMUSG00000024981",16.4445238503289
"ENSMUSG00000024982",4.71172920304201
"ENSMUSG00000024983",3.21597708485046
"ENSMUSG00000024985",1.47581520797721
"ENSMUSG00000024986",0.0721472761075949
"ENSMUSG00000024987",0
"ENSMUSG00000024989",0.0783282206540447
"ENSMUSG00000024990",3.76104300446761
"ENSMUSG00000024991",24.0135643422288
"ENSMUSG00000024992",0
"ENSMUSG00000024993",2.45161528019865
"ENSMUSG00000024997",77.957672
"ENSMUSG00000024998",0.57971606119515
"ENSMUSG00000024999",2.270562
"ENSMUSG00000025001",0
"ENSMUSG00000025002",0
"ENSMUSG00000025003",0
"ENSMUSG00000025004",0
"ENSMUSG00000025006",2.69378742681116
"ENSMUSG00000025007",0.538643578585462
"ENSMUSG00000025008",2.59531295294837
"ENSMUSG00000025010",0.573665538461538
"ENSMUSG00000025013",0
"ENSMUSG00000025014",0
"ENSMUSG00000025016",32.7163461571146
"ENSMUSG00000025017",0.866004929289304
"ENSMUSG00000025019",0.860022598354877
"ENSMUSG00000025020",0
"ENSMUSG00000025024",10.3673684150182
"ENSMUSG00000025025",10.6394203557086
"ENSMUSG00000025026",17.8120610293103
"ENSMUSG00000025027",9.81990252079272
"ENSMUSG00000025034",17.0102382475061
"ENSMUSG00000025035",9.55852034578313
"ENSMUSG00000025036",8.78177117901978
"ENSMUSG00000025037",5.266216
"ENSMUSG00000025038",0
"ENSMUSG00000025040",7.89881235019124
"ENSMUSG00000025041",3.13427083609677
"ENSMUSG00000025043",0
"ENSMUSG00000025044",0.18739785813367
"ENSMUSG00000025047",3.77967308743337
"ENSMUSG00000025049",0.889828
"ENSMUSG00000025050",1.98867564392282
"ENSMUSG00000025051",0
"ENSMUSG00000025056",0
"ENSMUSG00000025058",0.299948
"ENSMUSG00000025059",61.4222129651298
"ENSMUSG00000025060",11.616440014365
"ENSMUSG00000025064",0
"ENSMUSG00000025066",16.8973447248042
"ENSMUSG00000025068",26.8363864913495
"ENSMUSG00000025069",0.357516850149
"ENSMUSG00000025075",33.0790511002192
"ENSMUSG00000025076",1.22531426801427
"ENSMUSG00000025077",1.5363090783208
"ENSMUSG00000025078",4.80252568375774
"ENSMUSG00000025081",0
"ENSMUSG00000025082",5.242059
"ENSMUSG00000025083",6.82045923453745
"ENSMUSG00000025085",9.11205375487489
"ENSMUSG00000025086",2.78443301751877
"ENSMUSG00000025089",4.76096914043097
"ENSMUSG00000025090",0
"ENSMUSG00000025091",0
"ENSMUSG00000025092",1.86453997584856
"ENSMUSG00000025094",0.327744055502392
"ENSMUSG00000025102",5.05345621933387
"ENSMUSG00000025103",16.9976181766062
"ENSMUSG00000025104",1.50284961597911
"ENSMUSG00000025105",0
"ENSMUSG00000025127",10.7138549469668
"ENSMUSG00000025128",0.136091
"ENSMUSG00000025129",0
"ENSMUSG00000025130",185.14859
"ENSMUSG00000025132",98.0171452865368
"ENSMUSG00000025133",2.87051969906223
"ENSMUSG00000025134",4.06401023417557
"ENSMUSG00000025135",3.46563498516907
"ENSMUSG00000025137",26.4949939422457
"ENSMUSG00000025138",5.69471479739705
"ENSMUSG00000025139",18.4276538090532
"ENSMUSG00000025140",0.167737541550191
"ENSMUSG00000025141",0
"ENSMUSG00000025142",9.78425685031447
"ENSMUSG00000025144",22.8361418765088
"ENSMUSG00000025145",5.54998922289705
"ENSMUSG00000025147",2.64313323239437
"ENSMUSG00000025150",3.20107244461191
"ENSMUSG00000025151",20.2332783776143
"ENSMUSG00000025153",6.36236802018818
"ENSMUSG00000025154",0.302481
"ENSMUSG00000025155",6.81926473523151
"ENSMUSG00000025156",10.9817
"ENSMUSG00000025157",3.95912846372902
"ENSMUSG00000025158",12.1872818119727
"ENSMUSG00000025159",5.17255901008161
"ENSMUSG00000025161",0.0921917064685972
"ENSMUSG00000025162",20.1644007660295
"ENSMUSG00000025163",0
"ENSMUSG00000025165",2.29057545862884
"ENSMUSG00000025169",10.218349
"ENSMUSG00000025170",1.03172616633466
"ENSMUSG00000025171",4.95864760403082
"ENSMUSG00000025172",0
"ENSMUSG00000025173",8.03146962253398
"ENSMUSG00000025175",3.50621578972494
"ENSMUSG00000025176",29.1917507459053
"ENSMUSG00000025178",8.09298200448296
"ENSMUSG00000025184",1.8756595874003
"ENSMUSG00000025185",0.126951813909328
"ENSMUSG00000025188",1.10887482271563
"ENSMUSG00000025189",4.5968130227392
"ENSMUSG00000025190",62.9937325797558
"ENSMUSG00000025192",0.917561941983711
"ENSMUSG00000025193",6.92531789029536
"ENSMUSG00000025194",45.7981183934599
"ENSMUSG00000025195",2.70423401911907
"ENSMUSG00000025196",4.09086401735358
"ENSMUSG00000025197",4.78308091380908
"ENSMUSG00000025198",5.89649962285829
"ENSMUSG00000025199",23.9729824975428
"ENSMUSG00000025200",1.27151854647524
"ENSMUSG00000025201",0.733073
"ENSMUSG00000025202",0.0649403876689189
"ENSMUSG00000025203",14.1731193017936
"ENSMUSG00000025204",42.6165718852511
"ENSMUSG00000025207",14.826111425586
"ENSMUSG00000025208",14.1753115815789
"ENSMUSG00000025209",5.89059489459257
"ENSMUSG00000025212",16.2323199080386
"ENSMUSG00000025213",0.265144705532421
"ENSMUSG00000025215",0
"ENSMUSG00000025216",0
"ENSMUSG00000025217",1.40896125218831
"ENSMUSG00000025218",4.629083
"ENSMUSG00000025219",0
"ENSMUSG00000025220",10.3201927071695
"ENSMUSG00000025221",5.04058264470656
"ENSMUSG00000025223",14.0493834539731
"ENSMUSG00000025224",5.51388018222018
"ENSMUSG00000025225",3.29656801832461
"ENSMUSG00000025226",4.557667
"ENSMUSG00000025227",2.22860262553495
"ENSMUSG00000025228",14.0839500715278
"ENSMUSG00000025229",0
"ENSMUSG00000025231",7.57040738005461
"ENSMUSG00000025232",17.238813
"ENSMUSG00000025234",11.6423744777475
"ENSMUSG00000025235",1.92716645636695
"ENSMUSG00000025236",2.16290982079301
"ENSMUSG00000025237",1.36436517325776
"ENSMUSG00000025239",6.12623886806248
"ENSMUSG00000025240",14.1997688146067
"ENSMUSG00000025241",8.79251946648612
"ENSMUSG00000025243",18.0118400603186
"ENSMUSG00000025245",2.95642739885222
"ENSMUSG00000025246",11.5906553095576
"ENSMUSG00000025255",0.0426323325919807
"ENSMUSG00000025257",0
"ENSMUSG00000025260",52.783210509245
"ENSMUSG00000025261",15.5896573357723
"ENSMUSG00000025262",2.02727268315301
"ENSMUSG00000025264",5.6540253760841
"ENSMUSG00000025265",1.55885622632326
"ENSMUSG00000025266",8.98079023662477
"ENSMUSG00000025268",4.37951539549244
"ENSMUSG00000025269",0.577124890896615
"ENSMUSG00000025270",0
"ENSMUSG00000025271",0
"ENSMUSG00000025272",0.19130586622807
"ENSMUSG00000025277",7.49814577674419
"ENSMUSG00000025278",26.6834853881279
"ENSMUSG00000025279",0
"ENSMUSG00000025280",4.14090883287577
"ENSMUSG00000025283",47.024097648522
"ENSMUSG00000025287",16.2778912732072
"ENSMUSG00000025288",0
"ENSMUSG00000025289",5.59724987179487
"ENSMUSG00000025290",20.8077332725384
"ENSMUSG00000025314",11.2594490850096
"ENSMUSG00000025316",0.85147496004222
"ENSMUSG00000025317",3.73861612247946
"ENSMUSG00000025318",0.0836849811532421
"ENSMUSG00000025321",22.2740196086799
"ENSMUSG00000025323",2.34070219549393
"ENSMUSG00000025324",0.503429658671917
"ENSMUSG00000025326",1.52577476679919
"ENSMUSG00000025328",0
"ENSMUSG00000025329",0
"ENSMUSG00000025330",0
"ENSMUSG00000025332",8.99463824514768
"ENSMUSG00000025333",0
"ENSMUSG00000025337",26.7788937491392
"ENSMUSG00000025340",2.32498658901152
"ENSMUSG00000025347",45.753273
"ENSMUSG00000025348",3.27430482723678
"ENSMUSG00000025350",2.86111583125667
"ENSMUSG00000025351",79.700380882944
"ENSMUSG00000025352",0.480333
"ENSMUSG00000025353",6.91312605508982
"ENSMUSG00000025354",8.74709252866728
"ENSMUSG00000025355",0
"ENSMUSG00000025357",4.30656312389752
"ENSMUSG00000025358",1.8059167761698
"ENSMUSG00000025359",0.195141269633508
"ENSMUSG00000025362",37.7680564015544
"ENSMUSG00000025364",18.9641352899429
"ENSMUSG00000025366",2.72959049772946
"ENSMUSG00000025369",23.5234712310879
"ENSMUSG00000025370",0
"ENSMUSG00000025371",14.3105397598684
"ENSMUSG00000025372",12.9259697319712
"ENSMUSG00000025373",3.34491147251514
"ENSMUSG00000025374",5.18923347666534
"ENSMUSG00000025375",0.890361734879173
"ENSMUSG00000025377",3.21102743015921
"ENSMUSG00000025380",0
"ENSMUSG00000025381",20.6473379477011
"ENSMUSG00000025383",0
"ENSMUSG00000025384",2.28969212490407
"ENSMUSG00000025386",0
"ENSMUSG00000025389",0
"ENSMUSG00000025393",484.002619532452
"ENSMUSG00000025395",1.69699495010341
"ENSMUSG00000025396",0
"ENSMUSG00000025400",0
"ENSMUSG00000025401",0
"ENSMUSG00000025402",4.34857437470248
"ENSMUSG00000025403",31.5554430064329
"ENSMUSG00000025404",19.4194839629197
"ENSMUSG00000025405",0
"ENSMUSG00000025407",0.178931974774775
"ENSMUSG00000025408",4.07678314944542
"ENSMUSG00000025409",11.4266955485971
"ENSMUSG00000025410",18.8470897447341
"ENSMUSG00000025413",7.60577658520179
"ENSMUSG00000025417",31.4997790471041
"ENSMUSG00000025418",13.869863
"ENSMUSG00000025420",0
"ENSMUSG00000025421",6.40831205479651
"ENSMUSG00000025422",0.367214599562363
"ENSMUSG00000025423",14.9627765628659
"ENSMUSG00000025425",0
"ENSMUSG00000025427",0.0439158045127599
"ENSMUSG00000025428",219.232157073684
"ENSMUSG00000025429",0.890213116666667
"ENSMUSG00000025431",0
"ENSMUSG00000025432",0
"ENSMUSG00000025433",0
"ENSMUSG00000025436",0.356929599857516
"ENSMUSG00000025437",5.845079094677
"ENSMUSG00000025439",4.88025697821577
"ENSMUSG00000025450",2.394234
"ENSMUSG00000025451",14.521936134838
"ENSMUSG00000025453",48.8529212944436
"ENSMUSG00000025461",0
"ENSMUSG00000025464",2.17975995720399
"ENSMUSG00000025465",25.1576934802076
"ENSMUSG00000025466",3.74256253117359
"ENSMUSG00000025467",0
"ENSMUSG00000025468",0
"ENSMUSG00000025469",0
"ENSMUSG00000025470",4.13248946635945
"ENSMUSG00000025473",0
"ENSMUSG00000025474",3.4394182040201
"ENSMUSG00000025475",0
"ENSMUSG00000025477",6.29516522251726
"ENSMUSG00000025478",0
"ENSMUSG00000025479",156.333488601946
"ENSMUSG00000025480",0
"ENSMUSG00000025481",0.613171331464611
"ENSMUSG00000025482",0
"ENSMUSG00000025484",5.03495128889451
"ENSMUSG00000025485",3.54615832554848
"ENSMUSG00000025486",13.3399130684748
"ENSMUSG00000025487",10.7825681385845
"ENSMUSG00000025488",12.107103
"ENSMUSG00000025489",0.445582
"ENSMUSG00000025491",10.5798338281536
"ENSMUSG00000025492",42.152332
"ENSMUSG00000025494",20.8390781620112
"ENSMUSG00000025495",10.3678823672527
"ENSMUSG00000025496",0
"ENSMUSG00000025497",61.2349306115371
"ENSMUSG00000025498",1.36230360540254
"ENSMUSG00000025499",7.66368465577284
"ENSMUSG00000025500",1.70205164003759
"ENSMUSG00000025503",30.3874951317365
"ENSMUSG00000025504",28.3084906375302
"ENSMUSG00000025505",2.12239595059786
"ENSMUSG00000025507",0.56869227274735
"ENSMUSG00000025508",45.6584805482626
"ENSMUSG00000025509",68.1367367453642
"ENSMUSG00000025510",29.4775683498723
"ENSMUSG00000025511",19.8853204623508
"ENSMUSG00000025512",1.54650946743436
"ENSMUSG00000025515",0
"ENSMUSG00000025519",0
"ENSMUSG00000025521",9.227162836
"ENSMUSG00000025525",6.14770120481928
"ENSMUSG00000025527",0
"ENSMUSG00000025528",0
"ENSMUSG00000025529",0.156811712737127
"ENSMUSG00000025531",3.32496829115044
"ENSMUSG00000025532",8.19710652302839
"ENSMUSG00000025533",34.7340845123163
"ENSMUSG00000025534",3.4904267557168
"ENSMUSG00000025537",0.0529780950990936
"ENSMUSG00000025538",4.27385731186821
"ENSMUSG00000025544",107.950577
"ENSMUSG00000025545",26.7187747873961
"ENSMUSG00000025551",0
"ENSMUSG00000025555",11.8013567020275
"ENSMUSG00000025557",0.0931616902763562
"ENSMUSG00000025558",7.93790751298701
"ENSMUSG00000025571",4.3442593366036
"ENSMUSG00000025572",7.34297335492545
"ENSMUSG00000025573",0
"ENSMUSG00000025574",2.42352048557137
"ENSMUSG00000025575",11.3246315172097
"ENSMUSG00000025576",0.116929080783774
"ENSMUSG00000025577",2.3293009217759
"ENSMUSG00000025578",0.30830862585034
"ENSMUSG00000025579",28.4954935427556
"ENSMUSG00000025580",12.1531829552309
"ENSMUSG00000025582",0
"ENSMUSG00000025583",2.86275855868161
"ENSMUSG00000025584",17.2736204904821
"ENSMUSG00000025586",5.06566795491412
"ENSMUSG00000025588",0.315597803051318
"ENSMUSG00000025591",0.918408661955241
"ENSMUSG00000025592",0
"ENSMUSG00000025597",0.502679131696429
"ENSMUSG00000025602",0.552424460923394
"ENSMUSG00000025607",6.98390200156219
"ENSMUSG00000025608",39.6065526093294
"ENSMUSG00000025609",3.1652102714646
