ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2665	"ENSMUSG00000038828"	"Tmem214"	chr5	+	30874850	30875886	30874850	30874968	30876046	30876215	2665	15,17,6,4,6,7	1,0,0,0,0,0	4,4,15,15,12,22	0,0,0,0,0,0	1014	96	1	1.0	0.587,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.069
2669	"ENSMUSG00000112023"	"Lilr4b"	chr10	+	51482868	51482927	51482868	51482904	51483761	51483878	2669	1,1,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,1	0,1,0,0,0,0	119	96	1	1.0	1.0,1.0,NA,NA,NA,NA	NA,0.0,NA,NA,NA,1.0	0.5
2674	"ENSMUSG00000058715"	"Fcer1g"	chr1	-	171230921	171231031	171230995	171231031	171230066	171230087	2674	1,0,0,0,0,0	8,8,1,5,0,0	0,0,0,0,0,0	2,2,0,4,2,9	170	96	1	1.0	0.066,0.0,0.0,0.0,NA,NA	0.0,0.0,NA,0.0,0.0,0.0	0.017
2675	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127801074	127801363	127801074	127801246	127801460	127801616	2675	1,2,1,1,1,0	0,6,3,0,3,5	1,1,0,2,0,1	2,1,4,7,0,7	213	96	1	1.0	1.0,0.131,0.131,1.0,0.131,0.0	0.184,0.311,0.0,0.114,NA,0.06	0.265
2676	"ENSMUSG00000042289"	"Hsd3b7"	chr7	+	127802013	127802201	127802013	127802113	127802328	127802398	2676	0,0,0,0,0,0	0,0,0,0,1,0	1,1,0,0,0,0	0,0,0,1,0,0	184	96	1	1.0	NA,NA,NA,NA,0.0,NA	1.0,1.0,NA,0.0,NA,NA	-0.667
2680	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715858	129715683	129715763	129716726	129716866	2680	4,11,3,3,5,3	0,10,1,8,3,7	6,2,1,5,7,7	3,8,11,6,7,5	191	96	0.318618500067	1.0	1.0,0.356,0.601,0.159,0.456,0.177	0.501,0.112,0.044,0.295,0.334,0.413	0.175
2681	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715910	129715683	129715763	129716726	129716866	2681	8,21,3,6,6,2	0,10,1,8,3,7	8,7,6,9,10,10	3,8,11,6,7,5	243	96	0.610003588577	1.0	1.0,0.453,0.542,0.229,0.441,0.101	0.513,0.257,0.177,0.372,0.361,0.441	0.108
2682	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715912	129715683	129715763	129716726	129716866	2682	7,17,3,5,6,2	0,10,1,8,3,7	7,5,4,9,9,10	3,8,11,6,7,5	245	96	0.57709603063	1.0	1.0,0.4,0.54,0.197,0.439,0.101	0.478,0.197,0.125,0.37,0.335,0.439	0.122
2683	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715941	129715683	129715763	129716726	129716866	2683	7,19,3,6,6,4	0,10,1,8,3,7	7,9,4,13,9,10	3,8,11,6,7,5	274	96	0.596781265448	1.0	1.0,0.4,0.512,0.208,0.412,0.167	0.45,0.283,0.113,0.432,0.311,0.412	0.116
2684	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715910	129715683	129715858	129716726	129716866	2684	4,10,0,3,1,1	0,0,0,0,0,2	3,5,5,4,3,3	1,0,0,0,0,0	148	96	1	1.0	1.0,1.0,NA,1.0,1.0,0.245	0.661,1.0,1.0,1.0,1.0,1.0	-0.094
2685	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715912	129715683	129715858	129716726	129716866	2685	3,6,0,2,1,1	0,0,0,0,0,2	2,3,3,4,2,3	1,0,0,0,0,0	150	96	1	1.0	1.0,1.0,NA,1.0,1.0,0.242	0.561,1.0,1.0,1.0,1.0,1.0	-0.078
2686	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715941	129715683	129715858	129716726	129716866	2686	3,8,0,3,1,3	0,0,0,0,0,2	2,7,3,8,2,3	1,0,0,0,0,0	179	96	1	1.0	1.0,1.0,NA,1.0,1.0,0.446	0.518,1.0,1.0,1.0,1.0,1.0	-0.03
2687	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715912	129715683	129715910	129716726	129716866	2687	0,0,0,0,0,0	1,4,0,1,0,0	0,1,0,0,0,0	1,3,2,0,1,0	98	96	1	1.0	0.0,0.0,NA,0.0,NA,NA	0.0,0.246,0.0,NA,0.0,NA	-0.061
2688	"ENSMUSG00000034211"	"Mrps17"	chr5	+	129715683	129715941	129715683	129715910	129716726	129716866	2688	0,2,0,1,0,2	1,4,0,1,0,0	0,5,0,4,0,0	1,3,2,0,1,0	127	96	1	1.0	0.0,0.274,NA,0.43,NA,1.0	0.0,0.557,0.0,1.0,0.0,NA	0.115
2690	"ENSMUSG00000019082"	"Slc25a22"	chr7	-	141432613	141432753	141432662	141432753	141432020	141432139	2690	0,1,0,0,0,0	7,7,4,9,1,6	0,0,0,0,0,0	8,15,7,7,4,16	145	96	1	1.0	0.0,0.086,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.014
2696	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57131158	57131281	57131158	57131258	57131531	57131655	2696	5,6,1,2,4,3	0,0,0,1,0,0	1,8,5,5,2,3	0,0,0,0,0,0	119	96	1	1.0	1.0,1.0,1.0,0.617,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.064
2697	"ENSMUSG00000032295"	"Man2c1"	chr9	+	57131158	57131285	57131158	57131258	57131531	57131655	2697	2,3,0,2,2,1	0,0,0,1,0,0	1,2,0,2,0,1	0,0,0,0,0,0	123	96	1	1.0	1.0,1.0,NA,0.61,1.0,1.0	1.0,1.0,NA,1.0,NA,1.0	-0.078
2701	"ENSMUSG00000030649"	"Anapc15"	chr7	+	101897732	101897817	101897732	101897787	101897941	101898071	2701	2,5,1,2,0,7	0,0,1,0,0,2	0,2,0,4,2,5	0,0,0,0,0,1	126	96	1	1.0	1.0,1.0,0.432,1.0,NA,0.727	NA,1.0,NA,1.0,1.0,0.792	-0.116
2703	"ENSMUSG00000035443"	"Thyn1"	chr9	+	27003596	27003778	27003596	27003764	27005145	27005214	2703	6,4,5,5,6,6	0,0,0,0,1,0	4,6,8,7,5,4	0,0,0,0,2,0	110	96	1	1.0	1.0,1.0,1.0,1.0,0.84,1.0	1.0,1.0,1.0,1.0,0.686,1.0	0.026
2716	"ENSMUSG00000027131"	"Emc4"	chr2	-	112367332	112367516	112367401	112367516	112364151	112364305	2716	0,1,0,0,0,0	14,20,6,12,12,17	0,0,0,0,0,0	17,11,10,22,17,17	165	96	1	1.0	0.0,0.028,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.005
2717	"ENSMUSG00000033276"	"Stk36"	chr1	+	74631585	74631666	74631585	74631660	74632728	74632900	2717	0,0,0,0,0,0	0,0,1,0,0,0	0,0,0,0,0,1	0,0,0,1,0,0	102	96	1	1.0	NA,NA,0.0,NA,NA,NA	NA,NA,NA,0.0,NA,1.0	-0.5
2720	"ENSMUSG00000031167"	"Rbm3"	chrX	-	8143246	8143332	8143250	8143332	8142367	8142955	2720	10,7,6,10,3,5	9,38,17,23,12,11	2,0,5,3,4,10	4,12,9,5,13,24	100	96	0.58954731909	1.0	0.516,0.15,0.253,0.294,0.194,0.304	0.324,0.0,0.348,0.365,0.228,0.286	0.027
2721	"ENSMUSG00000034157"	"Cipc"	chr12	+	86952743	86953004	86952743	86952931	86959727	86959828	2721	1,3,0,0,0,0	0,0,0,0,2,0	1,2,0,1,1,0	0,0,0,2,1,0	169	96	1	1.0	1.0,1.0,NA,NA,0.0,NA	1.0,1.0,NA,0.221,0.362,NA	0.021
2724	"ENSMUSG00000034248"	"Slc25a37"	chr14	-	69248882	69249622	69249393	69249622	69247580	69247637	2724	2,6,2,7,3,4	1,0,0,0,4,2	10,14,6,8,3,14	0,0,2,2,0,7	607	96	0.65334486196	1.0	0.24,1.0,1.0,1.0,0.106,0.24	1.0,1.0,0.322,0.387,1.0,0.24	-0.06
2725	"ENSMUSG00000021156"	"Zmynd11"	chr13	-	9690277	9690514	9690445	9690514	9689451	9689724	2725	5,9,7,9,10,9	15,15,1,7,9,14	4,2,2,11,12,20	1,5,2,6,2,6	264	96	0.0829305601238	1.0	0.108,0.179,0.718,0.319,0.288,0.189	0.593,0.127,0.267,0.4,0.686,0.548	-0.137
2728	"ENSMUSG00000033918"	"Parl"	chr16	-	20293297	20293402	20293353	20293402	20287856	20287952	2728	0,0,0,0,0,1	6,4,5,5,6,0	0,1,0,0,0,0	1,6,5,7,3,3	152	96	1	1.0	0.0,0.0,0.0,0.0,0.0,1.0	0.0,0.095,0.0,0.0,0.0,0.0	0.151
2730	"ENSMUSG00000006335"	"Tfpt"	chr7	-	3620746	3620983	3620776	3620983	3620323	3620474	2730	1,2,2,1,0,2	0,0,0,2,0,2	1,1,2,1,0,0	0,0,2,0,0,0	126	96	1	1.0	1.0,1.0,1.0,0.276,NA,0.432	1.0,1.0,0.432,1.0,NA,NA	-0.116
2731	"ENSMUSG00000006335"	"Tfpt"	chr7	-	3628823	3629086	3628827	3629086	3624598	3624669	2731	0,0,0,1,0,0	2,4,1,0,0,2	0,0,0,1,0,1	0,1,0,4,5,1	100	96	1	1.0	0.0,0.0,0.0,1.0,NA,0.0	NA,0.0,NA,0.194,0.0,0.49	0.029
2736	"ENSMUSG00000030516"	"Tjp1"	chr7	-	65299669	65299813	65299708	65299813	65296707	65297667	2736	8,5,1,1,2,5	2,3,0,0,0,1	6,9,1,2,3,0	0,0,0,0,0,3	135	96	0.678327794148	1.0	0.74,0.542,1.0,1.0,1.0,0.78	1.0,1.0,1.0,1.0,1.0,0.0	0.01
2739	"ENSMUSG00000039308"	"Ndst2"	chr14	-	20724710	20724820	20724747	20724820	20724460	20724563	2739	3,3,0,6,2,5	1,0,0,0,0,0	3,0,0,7,2,7	0,1,0,0,0,0	133	96	1	1.0	0.684,1.0,NA,1.0,1.0,1.0	1.0,0.0,NA,1.0,1.0,1.0	0.137
2740	"ENSMUSG00000004561"	"Mettl17"	chr14	+	51889146	51889397	51889146	51889217	51889527	51889635	2740	2,4,1,3,0,5	1,4,0,0,0,0	1,4,1,2,0,1	0,1,0,3,1,0	276	96	1	1.0	0.41,0.258,1.0,1.0,NA,1.0	1.0,0.582,1.0,0.188,0.0,1.0	0.105
2746	"ENSMUSG00000040813"	"Tex264"	chr9	-	106684928	106684995	106684946	106684995	106681867	106682163	2746	11,37,13,19,10,17	0,0,0,1,0,0	8,27,16,33,21,26	0,0,0,0,0,0	114	96	1	1.0	1.0,1.0,1.0,0.941,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.01
2750	"ENSMUSG00000091625"	"Lsm5"	chr6	-	56703313	56703409	56703317	56703409	56703005	56703033	2750	0,4,0,1,0,0	0,0,0,0,0,0	2,0,2,2,0,0	0,1,0,0,0,0	100	96	1	1.0	NA,1.0,NA,1.0,NA,NA	1.0,0.0,1.0,1.0,NA,NA	0.25
2751	"ENSMUSG00000019861"	"Gopc"	chr10	-	52354571	52358937	52358772	52358937	52353326	52353492	2751	18,26,13,11,11,14	0,0,0,0,0,0	21,37,30,34,26,37	0,0,1,0,0,0	4297	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.401,1.0,1.0,1.0	0.1
2752	"ENSMUSG00000019861"	"Gopc"	chr10	-	52358748	52358937	52358772	52358937	52354571	52354747	2752	0,0,0,0,0,0	7,1,6,1,5,9	0,0,1,0,0,0	8,6,8,10,4,4	120	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.091,0.0,0.0,0.0	-0.015
2754	"ENSMUSG00000030016"	"Zfp638"	chr6	+	83976201	83977429	83976201	83976350	83978021	83978087	2754	55,63,28,48,53,50	0,0,0,0,0,0	41,55,51,79,44,50	0,1,1,0,0,0	1175	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.818,0.806,1.0,1.0,1.0	0.063
2755	"ENSMUSG00000037022"	"Mmaa"	chr8	-	79281176	79281654	79281180	79281654	79278201	79278324	2755	2,5,0,4,7,3	0,1,1,0,1,3	1,3,6,5,3,4	0,0,0,0,0,3	100	96	0.355274920601	1.0	1.0,0.828,0.0,1.0,0.87,0.49	1.0,1.0,1.0,1.0,1.0,0.561	-0.229
2758	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33538570	33538701	33538570	33538695	33543197	33543305	2758	1,1,1,1,0,0	0,1,0,1,0,0	0,1,0,0,0,0	0,1,0,1,0,0	102	96	1	1.0	1.0,0.485,1.0,0.485,NA,NA	NA,0.485,NA,0.0,NA,NA	0.5
2759	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33538570	33538712	33538570	33538695	33543197	33543305	2759	1,3,0,0,0,4	0,1,0,1,0,0	2,0,0,0,4,0	0,1,0,1,0,0	113	96	1	1.0	1.0,0.718,NA,0.0,NA,1.0	1.0,0.0,NA,0.0,1.0,NA	0.179
2760	"ENSMUSG00000024299"	"Adamts10"	chr17	+	33538570	33538712	33538570	33538701	33543197	33543305	2760	0,3,0,0,0,4	0,1,1,1,0,0	2,0,0,0,4,0	0,1,0,0,0,0	107	96	1	1.0	NA,0.729,0.0,0.0,NA,1.0	1.0,0.0,NA,NA,1.0,NA	-0.234
2761	"ENSMUSG00000043923"	"Ccdc84"	chr9	-	44413442	44413533	44413470	44413533	44413136	44413201	2761	0,2,1,1,1,0	1,4,0,2,0,0	1,0,0,4,1,0	0,1,0,0,0,0	124	96	1	1.0	0.0,0.279,1.0,0.279,1.0,NA	1.0,0.0,NA,1.0,1.0,NA	-0.238
2766	"ENSMUSG00000020439"	"Smtn"	chr11	-	3520751	3520916	3520847	3520916	3517522	3517827	2766	15,27,5,14,14,25	0,3,0,0,0,0	11,12,19,26,12,20	0,0,0,0,0,0	192	96	1	1.0	1.0,0.818,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.03
2768	"ENSMUSG00000020818"	"Mfsd11"	chr11	+	116861522	116861695	116861522	116861667	116863905	116863946	2768	0,0,0,0,0,0	0,10,1,0,3,6	1,0,0,0,1,1	6,14,7,14,7,5	124	96	1	1.0	NA,0.0,0.0,NA,0.0,0.0	0.114,0.0,0.0,0.0,0.1,0.134	-0.058
2769	"ENSMUSG00000031787"	"Katnb1"	chr8	+	95095888	95096406	95095888	95096019	95097211	95097288	2769	0,3,3,0,1,1	1,0,0,0,0,0	0,1,1,2,2,7	0,0,0,0,0,0	483	96	1	1.0	0.0,1.0,1.0,NA,1.0,1.0	NA,1.0,1.0,1.0,1.0,1.0	-0.2
2770	"ENSMUSG00000025735"	"Rhbdl1"	chr17	-	25836398	25836572	25836410	25836572	25835968	25836193	2770	0,0,0,0,0,0	2,2,0,2,1,3	0,0,0,1,2,0	2,4,1,0,3,5	108	96	1	1.0	0.0,0.0,NA,0.0,0.0,0.0	0.0,0.0,0.0,1.0,0.372,0.0	-0.229
2771	"ENSMUSG00000059183"	"Mtfmt"	chr9	+	65441612	65441799	65441612	65441688	65443878	65443970	2771	0,0,0,1,0,0	3,1,0,2,0,3	0,0,0,0,0,0	2,2,0,5,1,1	207	96	1	1.0	0.0,0.0,NA,0.188,NA,0.0	0.0,0.0,NA,0.0,0.0,0.0	0.047
2777	"ENSMUSG00000014504"	"Srp19"	chr18	+	34331749	34334364	34331749	34331825	34334456	34334568	2777	18,21,13,12,15,20	0,0,0,0,0,1	19,27,19,16,27,38	0,0,0,0,0,0	2635	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.422	1.0,1.0,1.0,1.0,1.0,1.0	-0.096
2779	"ENSMUSG00000005107"	"Slc2a9"	chr5	-	38483304	38483385	38483316	38483385	38477394	38477493	2779	2,0,0,0,0,0	0,7,0,0,2,3	0,0,0,0,0,0	0,0,2,2,3,2	108	96	1	1.0	1.0,0.0,NA,NA,0.0,0.0	NA,NA,0.0,0.0,0.0,0.0	0.25
2786	"ENSMUSG00000024985"	"Tcf7l2"	chr19	+	55910578	55910681	55910578	55910669	55912558	55912645	2786	3,4,0,0,2,4	0,2,0,0,1,1	2,0,1,3,1,3	0,0,0,0,1,0	108	96	1	1.0	1.0,0.64,NA,NA,0.64,0.78	1.0,NA,1.0,1.0,0.471,1.0	-0.129
2787	"ENSMUSG00000028180"	"Zranb2"	chr3	+	157541699	157541869	157541699	157541821	157543157	157543244	2787	18,20,6,7,12,11	1,0,1,2,0,0	17,15,20,26,12,14	1,0,0,0,0,0	144	96	1	1.0	0.923,1.0,0.8,0.7,1.0,1.0	0.919,1.0,1.0,1.0,1.0,1.0	-0.083
2789	"ENSMUSG00000027881"	"Prpf38b"	chr3	-	108908325	108908404	108908335	108908404	108907931	108908083	2789	4,0,0,4,4,8	2,5,0,2,3,1	0,2,2,1,0,0	0,11,0,8,5,10	106	96	1	1.0	0.644,0.0,NA,0.644,0.547,0.879	NA,0.141,1.0,0.102,0.0,0.0	0.294
2793	"ENSMUSG00000022974"	"Paxbp1"	chr16	-	91030415	91030556	91030432	91030556	91027229	91027329	2793	0,1,2,1,1,3	2,1,1,2,1,3	2,2,3,5,0,0	0,1,0,1,0,0	113	96	1	1.0	0.0,0.459,0.63,0.298,0.459,0.459	1.0,0.63,1.0,0.809,NA,NA	-0.476
2794	"ENSMUSG00000043510"	"Hscb"	chr5	-	110835974	110836069	110835979	110836069	110830935	110830983	2794	0,0,0,0,1,1	0,0,4,1,0,0	0,0,0,0,0,1	0,0,0,0,0,0	101	96	1	1.0	NA,NA,0.0,0.0,1.0,1.0	NA,NA,NA,NA,NA,1.0	-0.5
2795	"ENSMUSG00000043510"	"Hscb"	chr5	-	110835974	110836069	110835979	110836069	110834654	110834799	2795	0,0,0,1,0,0	8,10,5,0,5,4	0,0,0,0,1,1	9,3,6,10,5,11	101	96	1	1.0	0.0,0.0,0.0,1.0,0.0,0.0	0.0,0.0,0.0,0.0,0.16,0.08	0.127
2799	"ENSMUSG00000066037"	"Hnrnpr"	chr4	+	136316360	136316484	136316360	136316479	136317083	136317191	2799	0,3,2,0,0,1	8,8,7,11,5,3	0,0,0,1,1,1	9,11,4,11,7,6	101	96	0.551372436129	1.0	0.0,0.263,0.214,0.0,0.0,0.241	0.0,0.0,0.0,0.08,0.12,0.137	0.063
2800	"ENSMUSG00000042323"	"Pbrm1"	chr14	+	31023066	31023179	31023066	31023170	31025497	31025650	2800	0,0,0,0,1,0	0,0,0,0,0,0	0,0,0,0,2,0	0,0,0,2,0,0	105	96	1	1.0	NA,NA,NA,NA,1.0,NA	NA,NA,NA,0.0,1.0,NA	0.5
2805	"ENSMUSG00000027367"	"Stard7"	chr2	+	127284094	127284581	127284094	127284303	127290771	127290882	2805	23,32,21,19,26,19	0,0,0,0,0,0	21,42,30,42,22,44	0,0,0,1,0,0	374	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.915,1.0,1.0	0.014
2807	"ENSMUSG00000026944"	"Abca2"	chr2	+	25441874	25442111	25441874	25442054	25442190	25442397	2807	5,6,1,1,4,2	0,0,0,0,0,0	6,2,4,5,5,5	0,0,0,0,0,1	153	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,0.758	0.04
2810	"ENSMUSG00000021546"	"Hnrnpk"	chr13	-	58400332	58400417	58400341	58400417	58399892	58399990	2810	46,80,31,51,41,69	0,0,0,1,0,0	40,54,55,87,51,69	0,0,0,0,0,0	105	96	1	1.0	1.0,1.0,1.0,0.979,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.003
2811	"ENSMUSG00000025792"	"Slc25a10"	chr11	+	120497013	120497461	120497013	120497106	120497919	120497976	2811	106,145,104,164,100,134	0,0,0,0,0,0	121,180,165,222,199,291	1,1,0,0,0,0	451	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.963,0.975,1.0,1.0,1.0,1.0	0.01
2812	"ENSMUSG00000038784"	"Cnot4"	chr6	-	35064888	35065022	35064897	35065022	35056210	35056268	2812	0,0,0,0,0,0	0,3,0,0,3,2	1,2,1,0,0,0	1,0,1,0,2,0	105	96	1	1.0	NA,0.0,NA,NA,0.0,0.0	0.478,1.0,0.478,NA,0.0,NA	-0.489
2816	"ENSMUSG00000038437"	"Mllt6"	chr11	+	97672456	97672682	97672456	97672592	97673459	97674071	2816	0,1,0,0,2,1	6,8,2,0,3,2	0,1,1,1,1,0	1,4,1,6,1,2	186	96	1	1.0	0.0,0.061,0.0,NA,0.256,0.205	0.0,0.114,0.34,0.079,0.34,0.0	-0.041
2817	"ENSMUSG00000059456"	"Ptk2b"	chr14	-	66158014	66158072	66158047	66158072	66157060	66157107	2817	0,0,0,0,0,1	10,14,0,11,10,7	0,0,1,0,0,0	3,5,7,15,1,11	129	96	1	1.0	0.0,0.0,NA,0.0,0.0,0.096	0.0,0.0,0.096,0.0,0.0,0.0	0.003
2818	"ENSMUSG00000026924"	"Sec16a"	chr2	-	26415281	26415401	26415306	26415401	26414370	26414445	2818	0,0,1,0,0,0	15,8,14,6,7,12	0,0,0,1,0,1	9,14,11,14,4,17	121	96	1	1.0	0.0,0.0,0.054,0.0,0.0,0.0	0.0,0.0,0.0,0.054,0.0,0.045	-0.008
2821	"ENSMUSG00000000148"	"Brat1"	chr5	+	140712504	140712901	140712504	140712877	140713052	140713172	2821	1,0,0,0,0,1	0,3,0,1,2,0	1,0,0,1,0,0	1,1,1,4,1,2	120	96	1	1.0	1.0,0.0,NA,0.0,0.0,1.0	0.444,0.0,0.0,0.167,0.0,0.0	0.298
2823	"ENSMUSG00000060373"	"Hnrnpc"	chr14	-	52081788	52081903	52081827	52081903	52081259	52081307	2823	12,8,4,4,5,4	10,15,5,4,6,12	4,4,6,11,4,7	14,21,18,30,11,18	135	96	0.0122357762371	0.521746031793	0.46,0.275,0.363,0.416,0.372,0.192	0.169,0.119,0.192,0.207,0.205,0.217	0.162
2827	"ENSMUSG00000052609"	"Plekhg3"	chr12	+	76572394	76572745	76572394	76572658	76573246	76573360	2827	2,3,1,2,3,3	4,8,0,0,2,3	1,3,3,3,4,2	0,4,0,2,0,4	183	96	0.157637967911	1.0	0.208,0.164,1.0,1.0,0.44,0.344	1.0,0.282,1.0,0.44,1.0,0.208	-0.129
2832	"ENSMUSG00000003746"	"Man1a"	chr10	-	54075503	54075709	54075525	54075709	54074415	54075270	2832	0,1,0,0,0,0	16,19,7,12,3,7	0,0,0,0,0,0	13,31,28,38,11,32	118	96	1	1.0	0.0,0.041,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.007
2833	"ENSMUSG00000068328"	"Aup1"	chr6	+	83054910	83055048	83054910	83055013	83055128	83055279	2833	39,49,21,38,28,34	0,0,0,0,0,0	31,59,51,79,51,80	1,0,0,1,0,0	131	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.958,1.0,1.0,0.983,1.0,1.0	0.01
2834	"ENSMUSG00000066456"	"Hmgn3"	chr9	-	83110992	83111106	83111033	83111106	83109947	83110429	2834	2,3,0,0,0,1	0,5,0,0,0,3	0,0,0,0,0,2	0,0,1,1,0,2	137	96	1	1.0	1.0,0.296,NA,NA,NA,0.189	NA,NA,0.0,0.0,NA,0.412	0.358
2835	"ENSMUSG00000026239"	"Pde6d"	chr1	-	86547435	86547617	86547528	86547617	86546656	86546782	2835	0,0,0,0,0,0	0,4,0,5,1,6	0,0,0,1,0,0	4,6,9,6,5,5	189	96	1	1.0	NA,0.0,NA,0.0,0.0,0.0	0.0,0.0,0.0,0.078,0.0,0.0	-0.013
2837	"ENSMUSG00000031565"	"Fgfr1"	chr8	+	25557730	25557820	25557730	25557814	25558070	25558243	2837	0,5,1,0,3,1	4,0,0,4,0,2	1,2,5,5,4,1	1,1,1,4,2,0	102	96	0.689615393043	1.0	0.0,1.0,1.0,0.0,1.0,0.32	0.485,0.653,0.825,0.541,0.653,1.0	-0.139
2838	"ENSMUSG00000031565"	"Fgfr1"	chr8	+	25566710	25566913	25566710	25566907	25568187	25568333	2838	0,7,2,0,1,3	0,0,2,1,0,0	4,4,0,5,1,4	1,0,1,0,0,0	102	96	1	1.0	NA,1.0,0.485,0.0,1.0,1.0	0.79,1.0,0.0,1.0,1.0,1.0	-0.101
2841	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	34908173	34908313	34908173	34908278	34908403	34908558	2841	0,0,0,0,0,1	10,37,6,8,7,10	0,2,0,1,0,0	7,0,13,6,19,18	131	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.068	0.0,1.0,0.0,0.109,0.0,0.0	-0.173
2842	"ENSMUSG00000000916"	"Nsun5"	chr5	+	135374926	135375105	135374926	135375065	135375274	135375485	2842	1,2,0,2,1,0	0,0,0,0,0,0	2,2,0,0,1,2	0,1,0,0,0,0	136	96	1	1.0	1.0,1.0,NA,1.0,1.0,NA	1.0,0.585,NA,NA,1.0,1.0	0.104
2844	"ENSMUSG00000005980"	"Dnase1"	chr16	+	4037953	4038270	4037953	4038042	4038515	4038631	2844	93,122,95,179,82,135	0,0,0,0,0,0	363,593,261,425,495,677	1,3,0,0,1,0	324	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.991,0.983,1.0,1.0,0.993,1.0	0.005
2845	"ENSMUSG00000005980"	"Dnase1"	chr16	+	4038942	4039055	4038942	4038992	4039129	4039284	2845	120,162,188,263,171,227	0,1,0,2,0,0	567,890,518,709,707,1129	0,2,2,0,0,3	159	96	1	1.0	1.0,0.99,1.0,0.988,1.0,1.0	1.0,0.996,0.994,1.0,1.0,0.996	-0.001
2846	"ENSMUSG00000029247"	"Paics"	chr5	+	76956545	76956846	76956545	76956743	76959314	76959493	2846	0,0,0,0,1,0	31,38,31,42,26,35	0,0,0,0,1,0	25,54,49,65,50,53	199	96	1	1.0	0.0,0.0,0.0,0.0,0.018,0.0	0.0,0.0,0.0,0.0,0.01,0.0	0.001
2851	"ENSMUSG00000031521"	"Aga"	chr8	+	53518915	53518991	53518915	53518969	53520236	53520344	2851	10,18,4,1,9,10	1,0,0,2,0,0	6,8,7,14,8,10	0,1,0,0,0,0	118	96	1	1.0	0.891,1.0,1.0,0.289,1.0,1.0	1.0,0.867,1.0,1.0,1.0,1.0	-0.115
2853	"ENSMUSG00000031381"	"Piga"	chrX	+	164422583	164422703	164422583	164422664	164427931	164428064	2853	0,2,0,2,1,1	0,0,0,0,0,0	1,1,0,1,1,0	0,1,0,0,0,0	135	96	1	1.0	NA,1.0,NA,1.0,1.0,1.0	1.0,0.416,NA,1.0,1.0,NA	0.146
2854	"ENSMUSG00000031381"	"Piga"	chrX	+	164422583	164422986	164422583	164422664	164427931	164428064	2854	6,6,5,13,5,5	0,0,0,0,0,0	9,18,11,6,9,7	0,1,0,0,0,0	418	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.805,1.0,1.0,1.0,1.0	0.033
2855	"ENSMUSG00000031381"	"Piga"	chrX	+	164422583	164423363	164422583	164422664	164427931	164428064	2855	10,12,8,22,15,19	0,0,0,0,0,0	21,29,25,18,13,15	0,1,0,0,0,0	795	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,0.778,1.0,1.0,1.0,1.0	0.037
