ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4896	"ENSMUSG00000060373"	"Hnrnpc"	chr14	-	52075254	52075436	52075254	52075412	52075612	52075726	4896	10,15,5,10,9,9	0,7,0,2,1,1	16,20,15,16,9,18	2,2,0,6,0,5	120	96	0.712036953886	1.0	1.0,0.632,1.0,0.8,0.878,0.878	0.865,0.889,1.0,0.681,1.0,0.742	0.002
4897	"ENSMUSG00000060373"	"Hnrnpc"	chr14	-	52075254	52075436	52075254	52075415	52075612	52075726	4897	10,15,5,9,9,9	5,10,2,2,2,6	16,20,15,16,9,18	4,9,7,8,7,16	117	96	0.536443347548	1.0	0.621,0.552,0.672,0.787,0.787,0.552	0.766,0.646,0.637,0.621,0.513,0.48	0.051
4907	"ENSMUSG00000039041"	"Adrm1"	chr2	+	180175159	180175392	180175242	180175392	180174864	180174946	4907	19,26,16,18,6,20	0,0,0,0,1,1	20,16,14,37,35,51	0,0,0,0,0,0	179	96	1	1.0	1.0,1.0,1.0,1.0,0.763,0.915	1.0,1.0,1.0,1.0,1.0,1.0	-0.054
4909	"ENSMUSG00000062410"	"Hsd3b3"	chr3	-	98753310	98753516	98753310	98753463	98762293	98762404	4909	0,1,0,0,0,0	0,1,0,0,0,0	0,2,2,1,1,1	1,0,1,3,0,0	149	96	1	1.0	NA,0.392,NA,NA,NA,NA	0.0,1.0,0.563,0.177,1.0,1.0	-0.231
4914	"ENSMUSG00000029165"	"Agbl5"	chr5	+	30895765	30895980	30895768	30895980	30894996	30895199	4914	0,2,1,3,1,0	0,1,0,0,0,0	3,4,1,1,1,3	0,0,1,0,0,0	99	96	1	1.0	NA,0.66,1.0,1.0,1.0,NA	1.0,1.0,0.492,1.0,1.0,1.0	-0.0
4915	"ENSMUSG00000029165"	"Agbl5"	chr5	+	30905017	30905155	30905108	30905155	30904702	30904815	4915	1,0,0,0,0,0	5,3,3,0,1,3	0,1,0,0,0,0	1,2,1,2,1,1	187	96	1	1.0	0.093,0.0,0.0,NA,0.0,0.0	0.0,0.204,0.0,0.0,0.0,0.0	-0.015
4916	"ENSMUSG00000052369"	"Tmem106c"	chr15	+	97966068	97966310	97966246	97966310	97964839	97965030	4916	0,0,0,0,0,0	8,3,4,8,1,5	0,0,0,0,1,0	4,1,2,4,0,8	274	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,1.0,0.0	-0.167
4917	"ENSMUSG00000022550"	"Adck5"	chr15	+	76593430	76593631	76593435	76593631	76593233	76593309	4917	1,2,2,2,1,3	0,1,0,2,0,1	0,1,3,1,6,5	1,0,0,1,0,0	101	96	1	1.0	1.0,0.655,1.0,0.487,1.0,0.74	0.0,1.0,1.0,0.487,1.0,1.0	0.066
4920	"ENSMUSG00000022555"	"Dgat1"	chr15	-	76504485	76504593	76504485	76504571	76504665	76504706	4920	0,0,0,0,1,0	7,6,3,4,2,7	0,0,0,0,0,0	4,5,4,3,8,7	118	96	1	1.0	0.0,0.0,0.0,0.0,0.289,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.048
4922	"ENSMUSG00000068328"	"Aup1"	chr6	+	83057213	83057394	83057275	83057394	83056977	83057093	4922	2,2,1,0,2,0	33,60,22,43,38,52	0,2,3,1,2,1	31,62,41,67,50,70	158	96	1	1.0	0.036,0.02,0.027,0.0,0.031,0.0	0.0,0.019,0.043,0.009,0.024,0.009	0.002
4923	"ENSMUSG00000096852"	"Cyp2d12"	chr15	+	82557657	82558539	82558351	82558539	82556875	82557036	4923	30,50,166,253,152,201	0,1,0,0,0,2	37,55,39,61,24,28	0,0,0,0,0,0	790	96	1	1.0	1.0,0.859,1.0,1.0,1.0,0.924	1.0,1.0,1.0,1.0,1.0,1.0	-0.036
4930	"ENSMUSG00000008668"	"Rps18"	chr17	-	33952220	33952312	33952220	33952293	33952402	33952591	4930	159,180,59,107,72,123	0,0,0,0,0,0	55,96,119,183,86,118	0,0,1,0,0,0	115	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.99,1.0,1.0,1.0	0.002
4933	"ENSMUSG00000041870"	"Ankrd13a"	chr5	+	114798517	114798651	114798520	114798651	114797852	114797914	4933	0,2,1,1,1,0	6,13,1,3,2,10	0,0,0,1,0,4	5,4,6,8,0,4	99	96	1	1.0	0.0,0.13,0.492,0.244,0.327,0.0	0.0,0.0,0.0,0.108,NA,0.492	0.079
4936	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	34905609	34906058	34905909	34906058	34905341	34905456	4936	4,2,6,4,9,3	1,5,2,2,0,3	6,6,10,2,8,2	0,0,0,0,0,4	396	96	4.13455804193e-06	0.00108638999552	0.492,0.088,0.421,0.327,1.0,0.195	1.0,1.0,1.0,1.0,1.0,0.108	-0.431
4937	"ENSMUSG00000013787"	"Ehmt2"	chr17	+	34906952	34907065	34906982	34907065	34906694	34906877	4937	0,3,3,0,0,5	12,6,4,5,3,9	0,0,1,0,1,7	7,6,11,9,8,14	126	96	0.433467795554	1.0	0.0,0.276,0.364,0.0,0.0,0.297	0.0,0.0,0.065,0.0,0.087,0.276	0.085
4940	"ENSMUSG00000000916"	"Nsun5"	chr5	+	135371497	135371606	135371505	135371606	135371240	135371415	4940	1,4,1,2,0,3	0,0,0,0,0,0	1,1,0,0,0,0	0,0,1,0,0,0	104	96	1	1.0	1.0,1.0,1.0,1.0,NA,1.0	1.0,1.0,0.0,NA,NA,NA	0.333
4941	"ENSMUSG00000005980"	"Dnase1"	chr16	+	4039113	4039284	4039129	4039284	4038942	4038992	4941	1,0,2,4,1,1	0,1,0,2,0,0	7,4,5,7,8,14	0,2,2,0,0,3	112	96	0.391708989953	1.0	1.0,0.0,1.0,0.632,1.0,1.0	1.0,0.632,0.682,1.0,1.0,0.8	-0.08
4944	"ENSMUSG00000026342"	"Slc35f5"	chr1	+	125589810	125589965	125589838	125589965	125587364	125587455	4944	2,10,10,7,8,11	0,0,0,0,0,0	12,5,7,18,8,13	0,0,0,1,1,0	124	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.933,0.861,1.0	0.034
4947	"ENSMUSG00000029445"	"Hpd"	chr5	-	123181422	123181923	123181422	123181527	123182545	123182572	4947	49,83,68,92,64,108	0,0,0,0,1,0	10,16,5,25,2,10	0,0,0,0,0,0	492	96	1	1.0	1.0,1.0,1.0,1.0,0.926,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.012
4952	"ENSMUSG00000036499"	"Eea1"	chr10	+	95993229	95993463	95993423	95993463	95990399	95990465	4952	0,1,0,1,1,1	3,2,4,1,0,8	0,0,0,1,1,0	1,2,0,6,4,2	290	96	1	1.0	0.0,0.142,0.0,0.249,1.0,0.04	0.0,0.0,NA,0.052,0.076,0.0	0.213
4955	"ENSMUSG00000026074"	"Map4k4"	chr1	+	40000530	40000749	40000623	40000749	39999887	39999974	4955	1,4,4,1,0,1	1,0,0,0,2,0	1,1,1,5,2,2	0,2,1,0,1,0	189	96	0.779287144447	1.0	0.337,1.0,1.0,1.0,0.0,1.0	1.0,0.203,0.337,1.0,0.504,1.0	0.049
4956	"ENSMUSG00000026074"	"Map4k4"	chr1	+	40003756	40003987	40003762	40003987	40000530	40000749	4956	0,0,0,0,0,0	0,1,0,0,0,0	0,1,1,0,0,0	0,0,0,0,0,0	102	96	1	1.0	NA,0.0,NA,NA,NA,NA	NA,1.0,1.0,NA,NA,NA	-1.0
4957	"ENSMUSG00000026074"	"Map4k4"	chr1	+	40003756	40003987	40003762	40003987	40001429	40001591	4957	0,0,0,0,0,0	1,0,0,0,0,0	0,2,0,0,0,1	0,0,0,0,1,0	102	96	1	1.0	0.0,NA,NA,NA,NA,NA	NA,1.0,NA,NA,0.0,1.0	-0.667
4958	"ENSMUSG00000026074"	"Map4k4"	chr1	+	40006670	40006822	40006673	40006822	40004806	40004913	4958	2,3,3,0,1,1	0,0,0,0,0,1	3,3,0,2,2,3	0,0,0,0,1,1	99	96	1	1.0	1.0,1.0,1.0,NA,1.0,0.492	1.0,1.0,NA,1.0,0.66,0.744	0.018
4959	"ENSMUSG00000058298"	"Mcm9"	chr10	-	53615851	53616115	53615851	53616052	53620133	53620215	4959	0,1,0,0,0,0	1,2,2,2,0,0	1,1,0,1,0,0	1,1,0,0,0,0	159	96	1	1.0	0.0,0.232,0.0,0.0,NA,NA	0.376,0.376,NA,1.0,NA,NA	-0.526
4963	"ENSMUSG00000031889"	"D230025D16Rik"	chr8	+	105249328	105249462	105249418	105249462	105248742	105248786	4963	1,1,0,0,0,0	3,4,6,6,2,6	0,1,1,0,1,0	3,2,0,2,6,2	186	96	1	1.0	0.147,0.114,0.0,0.0,0.0,0.0	0.0,0.205,1.0,0.0,0.079,0.0	-0.17
4971	"ENSMUSG00000048997"	"Atxn7l2"	chr3	-	108206822	108207109	108206822	108207013	108207393	108207604	4971	5,11,5,6,4,4	0,1,0,0,0,0	6,6,5,9,6,13	1,0,0,0,0,0	192	96	1	1.0	1.0,0.846,1.0,1.0,1.0,1.0	0.75,1.0,1.0,1.0,1.0,1.0	0.016
4972	"ENSMUSG00000024889"	"Rce1"	chr19	-	4623500	4623576	4623500	4623563	4623825	4623897	4972	0,2,0,0,0,0	7,5,1,8,6,5	0,1,2,0,0,0	2,4,6,2,6,13	109	96	1	1.0	0.0,0.261,0.0,0.0,0.0,0.0	0.0,0.18,0.227,0.0,0.0,0.0	-0.024
4973	"ENSMUSG00000024889"	"Rce1"	chr19	-	4624013	4624181	4624013	4624151	4624684	4624763	4973	6,8,4,2,7,7	0,0,0,0,0,1	5,5,12,8,3,12	0,0,0,0,0,0	126	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.842	1.0,1.0,1.0,1.0,1.0,1.0	-0.026
4974	"ENSMUSG00000024889"	"Rce1"	chr19	-	4625012	4625096	4625012	4625092	4625192	4625295	4974	0,4,0,4,3,0	2,2,0,0,0,0	2,0,3,3,2,2	0,2,0,1,1,1	100	96	1	1.0	0.0,0.658,NA,1.0,1.0,NA	1.0,0.0,1.0,0.742,0.658,0.658	-0.012
4975	"ENSMUSG00000034903"	"Cobll1"	chr2	-	65097632	65099392	65097632	65099389	65102068	65102166	4975	16,23,13,17,9,13	2,2,2,4,2,4	13,18,7,22,21,29	2,5,4,3,4,0	99	96	0.698839484428	1.0	0.886,0.918,0.863,0.805,0.814,0.759	0.863,0.777,0.629,0.877,0.836,1.0	0.011
4976	"ENSMUSG00000034903"	"Cobll1"	chr2	-	65150978	65151167	65150978	65151164	65238362	65238626	4976	5,6,2,2,1,0	0,3,1,2,0,1	7,5,2,4,8,4	2,4,2,2,2,2	99	96	0.0879722269817	1.0	1.0,0.66,0.66,0.492,1.0,0.0	0.772,0.548,0.492,0.66,0.795,0.66	-0.019
4977	"ENSMUSG00000026153"	"Fam135a"	chr1	-	24028199	24030528	24028199	24029940	24030741	24030896	4977	15,12,8,6,6,6	0,2,0,0,0,0	12,5,6,11,8,7	0,0,0,1,3,4	684	96	0.000975382893037	0.0744542275018	1.0,0.457,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.607,0.272,0.197	0.23
4978	"ENSMUSG00000026153"	"Fam135a"	chr1	-	24028199	24030528	24028199	24029940	24032662	24032736	4978	14,11,8,6,6,6	0,0,0,0,0,0	12,5,7,11,8,8	1,0,1,1,0,2	684	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.627,1.0,0.496,0.607,1.0,0.36	0.318
4986	"ENSMUSG00000041355"	"Ssr2"	chr3	+	88583736	88583885	88583799	88583885	88580973	88581038	4986	3,5,4,5,4,3	0,0,0,0,0,0	3,5,4,3,8,13	0,0,0,0,1,0	159	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.828,1.0	0.029
4987	"ENSMUSG00000026283"	"Ing5"	chr1	+	93811764	93811948	93811781	93811948	93806047	93806119	4987	0,0,0,0,0,0	4,3,0,0,0,0	0,0,1,1,0,0	0,2,0,1,1,0	113	96	1	1.0	0.0,0.0,NA,NA,NA,NA	NA,0.0,1.0,0.459,0.0,NA	-0.365
4988	"ENSMUSG00000029279"	"Brdt"	chr5	+	107370154	107370329	107370157	107370329	107369302	107369364	4988	0,1,0,0,0,0	0,0,0,0,0,0	0,0,0,0,1,1	0,0,0,0,0,1	99	96	1	1.0	NA,1.0,NA,NA,NA,NA	NA,NA,NA,NA,1.0,0.492	0.254
4990	"ENSMUSG00000026853"	"Crat"	chr2	-	30403488	30403641	30403488	30403626	30404527	30404590	4990	0,1,0,0,0,1	30,48,21,27,27,31	0,0,3,2,0,1	19,31,26,30,39,49	111	96	1	1.0	0.0,0.018,0.0,0.0,0.0,0.027	0.0,0.0,0.091,0.055,0.0,0.017	-0.02
4992	"ENSMUSG00000049482"	"Ctu2"	chr8	+	122481085	122481224	122481132	122481224	122480901	122481005	4992	0,5,1,3,3,0	0,1,0,0,0,0	3,1,2,0,0,2	0,0,1,0,0,0	143	96	1	1.0	NA,0.77,1.0,1.0,1.0,NA	1.0,1.0,0.573,NA,NA,1.0	0.049
4994	"ENSMUSG00000026434"	"Nucks1"	chr1	+	131929612	131929762	131929615	131929762	131928063	131928216	4994	10,8,5,8,1,1	1,1,0,0,1,5	6,6,2,7,7,10	0,0,4,1,4,4	99	96	0.179091974619	1.0	0.907,0.886,1.0,1.0,0.492,0.162	1.0,1.0,0.327,0.872,0.629,0.708	-0.015
4996	"ENSMUSG00000027361"	"Gabpb1"	chr2	-	126646562	126646748	126646562	126646745	126650067	126650181	4996	0,1,0,0,0,0	0,0,0,0,0,0	2,3,2,2,5,4	0,1,0,1,0,1	99	96	1	1.0	NA,1.0,NA,NA,NA,NA	1.0,0.744,1.0,0.66,1.0,0.795	0.134
4997	"ENSMUSG00000045180"	"Shroom2"	chrX	-	152617192	152617453	152617192	152617355	152618900	152619446	4997	1,0,0,0,1,0	3,5,2,2,2,0	0,0,0,1,0,1	1,1,2,4,2,3	194	96	1	1.0	0.142,0.0,0.0,0.0,0.198,NA	0.0,0.0,0.0,0.11,0.0,0.142	0.026
4998	"ENSMUSG00000045180"	"Shroom2"	chrX	-	152618900	152619639	152618900	152619446	152623125	152623335	4998	0,0,0,0,0,0	2,1,0,5,0,4	0,0,0,0,0,1	5,3,1,3,0,0	289	96	1	1.0	0.0,0.0,NA,0.0,NA,0.0	0.0,0.0,0.0,0.0,NA,1.0	-0.2
4999	"ENSMUSG00000045180"	"Shroom2"	chrX	-	152623125	152623335	152623125	152623317	152657423	152657524	4999	0,2,1,0,1,0	0,0,0,1,0,0	2,2,0,0,0,1	0,0,0,0,0,0	114	96	1	1.0	NA,1.0,1.0,0.0,1.0,NA	1.0,1.0,NA,NA,NA,1.0	-0.25
5000	"ENSMUSG00000032060"	"Cryab"	chr9	+	50753080	50753477	50753185	50753477	50751876	50751947	5000	2,5,2,0,0,1	0,0,0,0,1,0	4,0,3,3,0,1	0,0,0,0,0,0	201	96	1	1.0	1.0,1.0,1.0,NA,0.0,1.0	1.0,NA,1.0,1.0,NA,1.0	-0.2
5002	"ENSMUSG00000029022"	"Miip"	chr4	-	147860790	147861085	147860790	147861013	147861353	147861491	5002	3,1,2,2,0,0	0,0,1,0,0,0	2,0,0,0,4,2	0,0,0,0,1,0	168	96	1	1.0	1.0,1.0,0.533,1.0,NA,NA	1.0,NA,NA,NA,0.696,1.0	-0.015
5003	"ENSMUSG00000047248"	"C2cd3"	chr7	+	100379967	100380125	100380025	100380125	100374263	100374533	5003	1,2,0,0,1,1	1,0,0,0,0,0	0,1,0,0,3,1	0,0,0,0,0,1	154	96	1	1.0	0.384,1.0,NA,NA,1.0,1.0	NA,1.0,NA,NA,1.0,0.384	0.051
5004	"ENSMUSG00000047248"	"C2cd3"	chr7	+	100413325	100413448	100413329	100413448	100410331	100410450	5004	2,1,2,0,0,1	0,1,0,0,0,0	1,2,4,1,0,0	0,0,0,0,0,0	100	96	1	1.0	1.0,0.49,1.0,NA,NA,1.0	1.0,1.0,1.0,1.0,NA,NA	-0.127
5007	"ENSMUSG00000004931"	"Apba3"	chr10	+	81271364	81271526	81271391	81271526	81271195	81271282	5007	2,13,6,8,6,8	0,0,0,0,0,0	9,10,10,17,12,14	2,0,2,2,0,2	123	96	0.10355621142	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.778,1.0,0.796,0.869,1.0,0.845	0.119
5009	"ENSMUSG00000023249"	"Parp3"	chr9	-	106474396	106474535	106474396	106474520	106474679	106474868	5009	0,1,0,1,0,2	0,1,0,0,4,0	1,1,1,2,0,2	1,4,5,6,6,4	111	96	1	1.0	NA,0.464,NA,1.0,0.0,1.0	0.464,0.178,0.147,0.224,0.0,0.302	0.397
5016	"ENSMUSG00000021218"	"Gdi2"	chr13	+	3554411	3554546	3554441	3554546	3550988	3551088	5016	50,85,41,51,53,70	0,2,0,1,0,2	79,87,97,108,73,105	0,0,2,2,0,0	126	96	1	1.0	1.0,0.97,1.0,0.975,1.0,0.964	1.0,1.0,0.974,0.976,1.0,1.0	-0.007
5018	"ENSMUSG00000028573"	"Fggy"	chr4	+	95820881	95822125	95821977	95822125	95812107	95812169	5018	50,82,29,42,42,63	15,32,4,16,4,18	14,21,25,24,12,19	11,16,10,12,9,13	1192	96	0.000286863287085	0.0298598603375	0.212,0.171,0.369,0.175,0.458,0.22	0.093,0.096,0.168,0.139,0.097,0.105	0.151
5021	"ENSMUSG00000036098"	"Myrf"	chr19	-	10215016	10215105	10215016	10215102	10215741	10215810	5021	0,3,1,0,2,0	2,1,0,0,0,3	0,0,0,2,0,0	0,0,0,0,0,1	99	96	1	1.0	0.0,0.744,1.0,NA,1.0,0.0	NA,NA,NA,1.0,NA,0.0	0.049
5022	"ENSMUSG00000025142"	"Aspscr1"	chr11	+	120701123	120701283	120701143	120701283	120689309	120689341	5022	0,0,0,0,0,1	17,17,8,12,10,19	0,0,0,0,0,0	7,27,12,23,15,30	116	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.042	0.0,0.0,0.0,0.0,0.0,0.0	0.007
5024	"ENSMUSG00000042747"	"Krtcap2"	chr3	+	89246777	89246932	89246780	89246932	89245965	89246515	5024	17,20,8,15,8,18	0,0,0,0,0,2	8,13,8,12,15,21	0,0,0,0,1,0	99	96	1	1.0	1.0,1.0,1.0,1.0,1.0,0.897	1.0,1.0,1.0,1.0,0.936,1.0	-0.006
5025	"ENSMUSG00000042747"	"Krtcap2"	chr3	+	89246777	89246932	89246780	89246932	89246433	89246593	5025	2,0,2,1,0,0	0,0,0,0,0,0	0,0,2,0,0,2	0,0,1,0,0,0	99	96	1	1.0	1.0,NA,1.0,1.0,NA,NA	NA,NA,0.66,NA,NA,1.0	0.17
5026	"ENSMUSG00000054226"	"Tprkb"	chr6	+	85915148	85915367	85915152	85915367	85914471	85914528	5026	1,3,0,1,1,1	0,0,0,1,0,0	3,0,0,2,0,1	0,0,0,0,0,0	100	96	1	1.0	1.0,1.0,NA,0.49,1.0,1.0	1.0,NA,NA,1.0,NA,1.0	-0.102
5030	"ENSMUSG00000035632"	"Cnot3"	chr7	+	3653144	3653419	3653196	3653419	3652032	3652128	5030	0,0,0,0,0,0	1,2,0,0,0,0	0,0,1,0,0,0	1,0,0,2,0,0	148	96	1	1.0	0.0,0.0,NA,NA,NA,NA	0.0,NA,1.0,0.0,NA,NA	-0.333
5031	"ENSMUSG00000035632"	"Cnot3"	chr7	+	3653144	3653419	3653199	3653419	3652032	3652128	5031	0,0,0,1,0,0	6,7,1,1,0,2	0,0,1,0,0,0	0,2,3,1,5,5	151	96	1	1.0	0.0,0.0,0.0,0.389,NA,0.0	NA,0.0,0.175,0.0,0.0,0.0	0.043
5032	"ENSMUSG00000035632"	"Cnot3"	chr7	+	3653196	3653419	3653199	3653419	3652032	3652128	5032	1,2,0,1,0,0	6,7,1,1,0,2	1,0,0,2,0,0	0,2,3,1,5,5	99	96	1	1.0	0.139,0.217,0.0,0.492,NA,0.0	1.0,0.0,0.0,0.66,0.0,0.0	-0.107
5037	"ENSMUSG00000026365"	"Cfh"	chr1	-	140088657	140088888	140088657	140088840	140098869	140099046	5037	1,0,1,1,0,1	55,80,47,48,34,49	0,1,0,0,0,0	16,24,13,13,20,35	144	96	1	1.0	0.012,0.0,0.014,0.014,0.0,0.013	0.0,0.027,0.0,0.0,0.0,0.0	0.004
5038	"ENSMUSG00000026365"	"Cfh"	chr1	-	140108757	140108943	140108757	140108940	140112432	140112606	5038	0,2,0,1,0,0	0,4,2,5,0,1	0,0,0,0,0,1	2,3,0,3,0,1	99	96	1	1.0	NA,0.327,0.0,0.162,NA,0.0	0.0,0.0,NA,0.0,NA,0.492	-0.001
5039	"ENSMUSG00000019494"	"Cops6"	chr5	+	138161673	138162225	138162136	138162225	138161374	138161497	5039	43,54,36,30,29,40	0,0,0,0,0,0	12,33,33,55,45,65	0,0,0,2,2,0	559	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.825,0.794,1.0	0.064
5047	"ENSMUSG00000029512"	"Ulk1"	chr5	-	110790849	110790954	110790849	110790936	110791051	110791197	5047	0,0,0,1,1,1	6,8,3,4,2,10	1,4,1,0,2,0	0,10,1,15,8,8	114	96	0.10857673929	1.0	0.0,0.0,0.0,0.174,0.296,0.078	1.0,0.252,0.457,0.0,0.174,0.0	-0.223
5048	"ENSMUSG00000016028"	"Celsr1"	chr15	-	85901438	85901672	85901438	85901669	85902114	85902264	5048	2,0,0,1,0,1	0,1,0,0,0,0	0,1,0,0,4,2	0,0,0,0,1,0	99	96	1	1.0	1.0,0.0,NA,1.0,NA,1.0	NA,1.0,NA,NA,0.795,1.0	-0.182
5051	"ENSMUSG00000063253"	"Scoc"	chr8	-	83437552	83437636	83437552	83437633	83437984	83438056	5051	11,13,7,13,10,20	0,4,0,0,0,1	7,17,12,25,19,20	1,3,2,0,3,4	99	96	0.00372661232027	0.16649614202	1.0,0.759,1.0,1.0,1.0,0.951	0.872,0.846,0.853,1.0,0.86,0.829	0.075
5052	"ENSMUSG00000048186"	"Bend7"	chr2	+	4796529	4796583	4796532	4796583	4788455	4788575	5052	0,0,0,1,0,0	1,0,0,1,2,1	1,0,0,0,1,1	1,0,0,0,0,0	99	96	1	1.0	0.0,NA,NA,0.492,0.0,0.0	0.492,NA,NA,NA,1.0,1.0	-0.708
5058	"ENSMUSG00000026883"	"Dab2ip"	chr2	+	35719852	35720741	35719918	35720741	35718759	35718938	5058	5,7,2,6,1,5	0,0,0,2,0,0	1,2,0,5,6,5	0,0,0,0,0,0	162	96	1	1.0	1.0,1.0,1.0,0.64,1.0,1.0	1.0,1.0,NA,1.0,1.0,1.0	-0.06
5061	"ENSMUSG00000044811"	"Cd300c2"	chr11	-	115000628	115001073	115000628	115000985	115001486	115001880	5061	0,2,1,1,0,0	4,2,0,0,0,0	0,1,0,0,0,0	1,0,0,0,0,0	184	96	1	1.0	0.0,0.343,1.0,1.0,NA,NA	0.0,1.0,NA,NA,NA,NA	0.086
5062	"ENSMUSG00000002985"	"Apoe"	chr7	-	19698187	19698272	19698187	19698253	19699010	19699052	5062	0,1,0,1,0,1	69,98,44,48,40,48	0,0,0,2,0,0	0,13,8,14,7,9	115	96	1	1.0	0.0,0.008,0.0,0.017,0.0,0.017	NA,0.0,0.0,0.107,0.0,0.0	-0.014
5063	"ENSMUSG00000090083"	"Rnf8"	chr17	+	29626399	29627249	29626505	29627249	29621508	29621637	5063	0,0,0,0,0,0	4,1,1,3,1,3	2,0,0,0,0,0	0,0,4,4,1,4	202	96	1	1.0	0.0,0.0,0.0,0.0,0.0,0.0	1.0,NA,0.0,0.0,0.0,0.0	-0.2
5067	"ENSMUSG00000027207"	"Galk2"	chr2	+	125887842	125887987	125887863	125887987	125878277	125878366	5067	0,1,0,0,0,0	14,7,5,4,7,15	0,0,0,0,0,0	11,13,8,1,14,7	117	96	1	1.0	0.0,0.105,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0	0.017
5073	"ENSMUSG00000074398"	"Gm15441"	chr3	-	96557285	96558397	96557285	96557588	96559677	96559842	5073	179,284,179,260,129,160	0,0,0,0,0,0	156,181,86,108,133,227	0,0,0,0,4,0	905	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.779,1.0	0.037
5074	"ENSMUSG00000000759"	"Tubgcp3"	chr8	-	12648620	12649822	12648620	12648787	12650153	12650222	5074	4,9,2,6,4,11	0,0,0,0,0,0	3,8,6,9,7,9	1,0,0,0,0,0	1131	96	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	0.203,1.0,1.0,1.0,1.0,1.0	0.133
5075	"ENSMUSG00000029167"	"Ppargc1a"	chr5	-	51490016	51490121	51490016	51490090	51490199	51490245	5075	0,3,2,0,0,0	8,6,1,8,3,12	2,0,0,1,0,1	5,7,2,12,4,6	127	96	0.43682173974	1.0	0.0,0.274,0.602,0.0,0.0,0.0	0.232,0.0,0.0,0.059,0.0,0.112	0.079
5079	"ENSMUSG00000019302"	"Atp6v0a1"	chr11	+	101026659	101026763	101026680	101026763	101021053	101021182	5079	3,2,0,5,3,3	0,1,0,2,3,3	5,0,6,7,0,9	4,3,3,3,2,0	117	96	1	1.0	1.0,0.621,NA,0.672,0.451,0.451	0.506,0.0,0.621,0.657,0.0,1.0	0.175
5080	"ENSMUSG00000061393"	"Acvr2b"	chr9	+	119428200	119428568	119428224	119428568	119427966	119428076	5080	1,1,0,1,1,0	1,0,0,0,0,0	2,0,0,0,2,1	0,0,0,0,1,0	120	96	1	1.0	0.444,1.0,NA,1.0,1.0,NA	1.0,NA,NA,NA,0.615,1.0	-0.011
5082	"ENSMUSG00000020687"	"Cdc27"	chr11	-	104526050	104526184	104526050	104526166	104526862	104526977	5082	0,2,0,0,0,2	0,5,2,2,1,3	0,0,0,1,0,0	0,4,1,3,0,1	114	96	1	1.0	NA,0.252,0.0,0.0,0.0,0.36	NA,0.0,0.0,0.219,NA,0.0	0.068
5089	"ENSMUSG00000079487"	"Med12"	chrX	+	101293936	101294012	101293957	101294012	101293792	101293870	5089	0,0,0,0,0,0	8,7,5,3,6,0	0,0,1,0,0,0	1,7,7,8,4,7	117	96	1	1.0	0.0,0.0,0.0,0.0,0.0,NA	0.0,0.0,0.105,0.0,0.0,0.0	-0.017
5091	"ENSMUSG00000026655"	"Fam107b"	chr2	+	3778417	3778568	3778419	3778568	3772795	3772979	5091	16,25,9,12,8,17	0,0,0,1,1,0	15,28,22,32,13,15	0,0,0,0,0,0	98	96	1	1.0	1.0,1.0,1.0,0.922,0.887,1.0	1.0,1.0,1.0,1.0,1.0,1.0	-0.032
5092	"ENSMUSG00000029064"	"Gnb1"	chr4	+	155557467	155559269	155557470	155559269	155557170	155557286	5092	13,16,9,12,5,14	39,23,21,21,19,24	5,9,4,14,11,9	11,29,32,31,21,36	99	96	0.132354461916	1.0	0.244,0.403,0.294,0.357,0.203,0.361	0.306,0.231,0.108,0.305,0.337,0.195	0.063
5095	"ENSMUSG00000054312"	"Mrps21"	chr3	-	95870493	95870642	95870493	95870615	95871452	95871519	5095	0,0,1,3,1,4	17,27,7,11,7,32	1,1,0,0,0,1	3,16,17,30,15,35	123	96	0.203209468173	1.0	0.0,0.0,0.1,0.176,0.1,0.089	0.206,0.047,0.0,0.0,0.0,0.022	0.032
